completed_steps,train_loss,validation_loss,learning_rate,grad_norm
8520,1.6288581117987633,,4.491419686890242e-05,0.36104491504534675
8540,1.6655717939138412,,4.4521173035208005e-05,0.3519576587515989
8560,1.706409864127636,,4.413310262505457e-05,0.35506768281023443
8580,1.655661515891552,,4.375000159375266e-05,0.3480116534664311
8600,1.6339372247457504,1.7129766643047333,4.3371885692299546e-05,0.35308289784339114
8620,1.740095116198063,,4.299877046673138e-05,0.3755973363149967
8640,1.6546967253088951,,4.263067125748429e-05,0.36668042436662796
8660,1.683333933353424,,4.2267603198763427e-05,0.3483031793612179
8680,1.664701208472252,,4.1909581217920894e-05,0.358875752030732
8700,1.6723655462265015,,4.155662003484192e-05,0.3644546923007812
8720,1.6613335832953453,,4.1208734161339756e-05,0.36671352991734074
8740,1.6993005499243736,,4.0865937900558896e-05,0.3571757384086227
8760,1.681884028017521,,4.052824534638714e-05,0.36045610890381896
8780,1.7193336188793182,,4.0195670382876094e-05,0.37038123332209794
8800,1.6642075031995773,1.6507773458957673,3.986822668367024e-05,0.3550932598701372
8820,1.654824048280716,,3.9545927711444925e-05,0.3612821647208935
8840,1.6704362332820892,,3.922878671735268e-05,0.36002836310162534
8860,1.6725152805447578,,3.891681674047849e-05,0.35318571415881084
8880,1.697285644710064,,3.8610030607303765e-05,0.3617042012633474
8900,1.7263357490301132,,3.83084409311788e-05,0.3698237451888286
8920,1.7229269742965698,,3.801206011180439e-05,0.3597280330248175
8940,1.6879407614469528,,3.772090033472185e-05,0.3557289050883516
8960,1.7132963091135025,,3.743497357081214e-05,0.3568382875296631
8980,1.6812767907977104,,3.715429157580364e-05,0.360416756362074
9000,1.700626902282238,1.689265149831772,3.6878865889788766e-05,0.3627881553365413
9020,1.6700277104973793,,3.660870783674962e-05,0.36142228192161785
9040,1.7044081836938858,,3.63438285240923e-05,0.36496395238430623
9060,1.6762299686670303,,3.608423884219033e-05,0.35836301677559873
9080,1.6439994350075722,,3.582994946393675e-05,0.35145152799704
9100,1.6515763029456139,,3.558097084430552e-05,0.37236146125809083
9120,1.6890501454472542,,3.533731321992149e-05,0.36667219068842194
9140,1.6587428152561188,,3.5098986608639596e-05,0.3748092165285236
9160,1.6756025850772858,,3.486600080913301e-05,0.35288286068347663
9180,1.6696116402745247,,3.463836540049019e-05,0.361830334609755
9200,1.6881209090352058,1.708151602745056,3.4416089741821115e-05,0.3584200686383854
9220,1.7109259217977524,,3.4199182971872505e-05,0.36395783538960225
9240,1.6575731113553047,,3.398765400865197e-05,0.36165679553037117
9260,1.6538628786802292,,3.378151154906147e-05,0.3521679564951846
9280,1.696532465517521,,3.358076406853973e-05,0.370220895246294
9300,1.6417829245328903,,3.33854198207137e-05,0.35317155541419115
9320,1.6616768538951874,,3.3195486837059296e-05,0.36868824758271956
9340,1.6856808885931969,,3.301097292657111e-05,0.3633933514387717
9360,1.6907269060611725,,3.28318856754415e-05,0.3561146080481701
9380,1.6965122073888779,,3.2658232446748425e-05,0.3611888028608161
9400,1.6400609463453293,1.6859330475330352,3.249002038015304e-05,0.356400394831135
9420,1.678275816142559,,3.232725639160584e-05,0.3688500881867147
9440,1.6501299142837524,,3.216994717306254e-05,0.36601208921748324
9460,1.6679383292794228,,3.2018099192208853e-05,0.35705155225390184
9480,1.65488550812006,,3.187171869219456e-05,0.37182782291950206
9500,1.6746667996048927,,3.173081169137685e-05,0.3591165539802351
9520,1.652548722922802,,3.159538398307289e-05,0.35485489182497776
9540,1.666912481188774,,3.1465441135321575e-05,0.3551446221305843
9560,1.696309708058834,,3.13409884906547e-05,0.36506098369538137
9580,1.67875275015831,,3.122203116587724e-05,0.3533303849149782
9600,1.647878274321556,1.6800965130329133,3.110857405185696e-05,0.3621448710814997
9620,1.6463951393961906,,3.100062181332336e-05,0.36614142938615823
9640,1.6724948436021805,,3.0898178888675914e-05,0.35592028548898447
9660,1.6845812648534775,,3.080124948980152e-05,0.3724172937451318
9680,1.6840400025248528,,3.070983760190139e-05,0.3584075782396334
9700,1.6157077923417091,,3.062394698332716e-05,0.34990239084227337
9720,1.679745189845562,,3.054358116542641e-05,0.36637315858446445
9740,1.6586401462554932,,3.0468743452397403e-05,0.36047967933265096
9760,1.665307767689228,,3.0399436921153335e-05,0.364477506056554
9780,1.618425838649273,,3.0335664421195735e-05,0.36313102467773006
9800,1.647045984864235,1.6686540424823761,3.0277428574497378e-05,0.3583594120156575
9820,1.6737265214323997,,3.0224731775394435e-05,0.3673123275980973
9840,1.6680580750107765,,3.017757619048804e-05,0.3637169874182962
9860,1.7023373767733574,,3.0135963758555267e-05,0.36044905336011607
9880,1.6801105439662933,,3.009989619046933e-05,0.35922102686640545
9900,1.6653401628136635,,3.006937496912932e-05,0.36327249175410287
9920,1.6669121086597443,,3.004440134939916e-05,0.3562576579576482
9940,1.6498926654458046,,3.0024976358056076e-05,0.35467478856857254
9960,1.6678179949522018,,3.0011100793748386e-05,0.3648772181566143
9980,1.655480980873108,,3.00027752269626e-05,0.3605451878571753
10000,1.7117403000593185,1.7161846578121185,3e-05,0.36123695832459557
